,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home
187,3.0351123595505616,0.776685393258427,1.4241573033707866,2.061797752808989,1.0365168539325842,0.973314606741573,0.38764044943820225,0.8820224719101124,0.12219101123595505,0.3342696629213483,1.7219101123595506,1.199438202247191,0.5224719101123596,0.4803370786516854,3.235955056179775
280,2.7680608365019013,0.8098859315589354,1.2015209125475286,1.9923954372623573,0.9239543726235742,0.7756653992395437,0.27756653992395436,0.6996197718631179,0.12547528517110265,0.3193916349809886,1.5893536121673004,1.1064638783269962,0.4828897338403042,0.5627376425855514,2.6806083650190113
444,3.226980728051392,1.051391862955032,1.430406852248394,2.30406852248394,1.126338329764454,0.9229122055674518,0.30406852248394006,0.8458244111349036,0.1948608137044968,0.3811563169164882,2.02355460385439,1.2869379014989293,0.7366167023554604,0.6316916488222698,3.164882226980728
58,3.62877030162413,0.9489559164733179,1.7192575406032482,2.7238979118329465,1.359628770301624,0.9048723897911833,0.35962877030162416,1.0580046403712298,0.19489559164733178,0.44547563805104406,2.1345707656612527,1.431554524361949,0.703016241299304,0.6473317865429234,3.7981438515081205
219,2.7896551724137932,0.8017241379310345,1.2586206896551724,2.0017241379310344,0.996551724137931,0.7879310344827586,0.2620689655172414,0.75,0.16896551724137931,0.36551724137931035,1.696551724137931,1.046551724137931,0.65,0.5431034482758621,2.779310344827586
89,3.413114754098361,1.2172131147540983,1.5565573770491803,2.9344262295081966,1.4,0.4786885245901639,0.15655737704918032,0.9540983606557377,0.16639344262295083,0.44016393442622953,2.164754098360656,1.4450819672131148,0.719672131147541,0.6672131147540984,3.269672131147541
145,3.4757281553398056,1.2233009708737863,1.5997012696041821,3.0283793876026888,1.4473487677371173,0.44734876773711724,0.15235250186706498,0.9723674383868559,0.1672890216579537,0.43091859596713966,2.230769230769231,1.4749813293502614,0.7557879014189693,0.6736370425690814,3.3517550410754295
344,3.45260347129506,1.1655540720961282,1.5967957276368492,3.046728971962617,1.4579439252336448,0.40587449933244324,0.13885180240320427,0.9559412550066756,0.19492656875834447,0.4152202937249666,2.1935914552736984,1.4539385847797062,0.739652870493992,0.6475300400534045,3.3324432576769025
399,3.2866666666666666,1.1693333333333333,1.516,2.8733333333333335,1.368,0.41333333333333333,0.148,0.9213333333333333,0.18,0.4053333333333333,2.148,1.4133333333333333,0.7346666666666667,0.6786666666666666,3.18
424,2.891411648568608,1.0977295162882528,1.3336623889437316,2.3859822309970387,1.154985192497532,0.5054294175715696,0.17867719644619942,0.8390918065153011,0.14215202369200394,0.36623889437314905,1.912142152023692,1.2645607107601184,0.6475814412635735,0.5695952615992103,2.8460019743336624
86,2.951949229374433,1.1922030825022665,1.3726201269265639,2.527651858567543,1.2257479601087942,0.4242973708068903,0.1468721668177697,0.8594741613780599,0.15321849501359927,0.41069809610154123,1.9338168631006347,1.2883046237533997,0.6455122393472348,0.6038077969174978,2.8921124206708977
77,3.5433839479392626,1.158351409978308,1.6312364425162689,3.1203904555314534,1.4880694143167028,0.4229934924078091,0.14316702819956617,0.9945770065075922,0.18329718004338394,0.43817787418655096,2.232104121475054,1.5108459869848156,0.7212581344902386,0.7017353579175705,3.405639913232104
383,3.4301412872841444,1.251177394034537,1.489795918367347,2.9717425431711146,1.357927786499215,0.45839874411302983,0.13186813186813187,0.858712715855573,0.17582417582417584,0.3893249607535322,2.208791208791209,1.4411302982731553,0.7676609105180534,0.5855572998430141,3.111459968602826
24,4.019230769230769,1.5038461538461538,1.935897435897436,3.317948717948718,1.6935897435897436,0.7012820512820512,0.2423076923076923,1.3243589743589743,0.25384615384615383,0.4717948717948718,2.6423076923076922,1.721794871794872,0.9205128205128205,0.7628205128205128,4.114102564102564
62,4.179310344827586,1.2551724137931035,2.0068965517241377,3.627586206896552,1.8413793103448275,0.5517241379310345,0.16551724137931034,1.2758620689655173,0.3103448275862069,0.4,2.593103448275862,1.606896551724138,0.9862068965517241,0.7379310344827587,4.179310344827586
65,3.7389255419415646,1.3647502356267671,1.8096135721017907,3.114043355325165,1.5937794533459,0.6248821866163996,0.21583411875589067,1.2290292177191329,0.23751178133836004,0.4458058435438266,2.4420358152686146,1.5721017907634307,0.8699340245051838,0.705937794533459,3.835061262959472
119,3.582053354890865,1.3177041228779305,1.729183508488278,2.9547291835084883,1.5141471301535974,0.6273241713823767,0.21503637833468067,1.1624898949070332,0.23524656426839127,0.4219886822958771,2.320129345189976,1.481002425222312,0.8391269199676638,0.7057396928051738,3.673403395311237
299,3.7107438016528924,1.3673094582185492,1.7952249770431588,3.0606060606060606,1.5684113865932048,0.650137741046832,0.22681359044995408,1.2038567493112948,0.23048668503213957,0.44352617079889806,2.3838383838383836,1.5142332415059687,0.869605142332415,0.6988062442607897,3.8172635445362717
118,3.489531405782652,1.3349950149551346,1.6530408773678964,2.9571286141575275,1.46061814556331,0.5324027916251246,0.19242273180458624,1.0977068793619142,0.24127617148554337,0.44167497507477566,2.2612163509471586,1.4097706879361915,0.8514456630109671,0.674975074775673,3.4985044865403787
295,2.7523809523809524,1.0933333333333333,1.2914285714285714,2.283809523809524,1.1257142857142857,0.4685714285714286,0.1657142857142857,0.8304761904761905,0.18666666666666668,0.36666666666666664,1.8257142857142856,1.082857142857143,0.7428571428571429,0.5419047619047619,2.7485714285714287
337,2.6215538847117794,1.0426065162907268,1.2431077694235588,2.2506265664160403,1.1228070175438596,0.37092731829573933,0.12030075187969924,0.7882205513784462,0.17418546365914786,0.3609022556390977,1.7543859649122806,1.0388471177944862,0.7155388471177945,0.5726817042606517,2.606516290726817
374,3.128526645768025,1.1661442006269593,1.463949843260188,2.730407523510972,1.3667711598746082,0.3981191222570533,0.09717868338557993,0.9435736677115988,0.19122257053291536,0.3573667711598746,1.9717868338557993,1.1912225705329154,0.780564263322884,0.64576802507837,3.0250783699059562
162,2.8003169572107764,1.0871632329635499,1.2884310618066561,2.335974643423138,1.1315372424722663,0.4643423137876387,0.15689381933438987,0.820919175911252,0.179080824088748,0.34231378763866877,1.8890649762282092,1.12202852614897,0.7670364500792393,0.5467511885895404,2.733755942947702
196,2.846,1.002,1.278,2.444,1.154,0.402,0.124,0.838,0.22,0.366,1.88,1.12,0.76,0.548,2.68
99,2.5454545454545454,0.9228650137741047,1.1542699724517906,2.121212121212121,0.9972451790633609,0.42424242424242425,0.15702479338842976,0.6639118457300276,0.11294765840220386,0.3168044077134986,1.6804407713498624,1.1487603305785123,0.5316804407713499,0.5234159779614325,2.465564738292011
61,3.2482394366197185,1.0809859154929577,1.573943661971831,2.5026408450704225,1.2931338028169015,0.7455985915492958,0.28080985915492956,0.9049295774647887,0.17077464788732394,0.3961267605633803,2.1047535211267605,1.4463028169014085,0.6584507042253521,0.6170774647887324,3.4286971830985915
154,3.1264880952380953,0.9285714285714286,1.4464285714285714,2.4092261904761907,1.1755952380952381,0.7172619047619048,0.2708333333333333,0.8735119047619048,0.17410714285714285,0.34077380952380953,1.9479166666666667,1.2886904761904763,0.6592261904761905,0.5476190476190477,3.1636904761904763
278,2.9544159544159543,1.0408357075023742,1.389363722697056,2.201329534662868,1.1187084520417854,0.7530864197530864,0.2706552706552707,0.8366571699905033,0.15669515669515668,0.38271604938271603,1.9002849002849003,1.2744539411206077,0.6258309591642925,0.5356125356125356,3.049382716049383
423,3.2419227738376675,1.095350669818755,1.5728920409771474,2.4972419227738376,1.2899921197793538,0.7446808510638298,0.28289992119779356,0.9125295508274232,0.17336485421591805,0.3908589440504334,2.086682427107959,1.433412135539795,0.653270291568164,0.6004728132387707,3.4286840031520884
427,3.3034300791556728,1.1134564643799472,1.5910290237467017,2.5743183817062447,1.3227792436235708,0.7291116974494283,0.26824978012313105,0.8979771328056289,0.1785400175901495,0.4045734388742304,2.1125769569041335,1.4467897977132806,0.6657871591908531,0.6086191732629728,3.450307827616535
55,2.8640776699029127,0.8859223300970874,1.3628640776699028,2.1177184466019416,1.078883495145631,0.7463592233009708,0.28398058252427183,0.8155339805825242,0.1553398058252427,0.30097087378640774,1.7621359223300972,1.2172330097087378,0.5449029126213593,0.4975728155339806,3.0097087378640777
303,2.8459086078639744,0.9309245483528161,1.3134962805526036,2.0850159404888418,1.0286928799149841,0.7608926673751328,0.28480340063761955,0.8108395324123273,0.14027630180658873,0.3528161530286929,1.7768331562167907,1.2051009564293305,0.5717321997874601,0.48459086078639746,2.911795961742827
368,2.788273615635179,0.7785016286644951,1.258957654723127,1.9625407166123778,0.9527687296416938,0.8257328990228013,0.30618892508143325,0.7638436482084691,0.13843648208469056,0.35993485342019543,1.731270358306189,1.1954397394136809,0.5358306188925082,0.4739413680781759,2.824104234527687
42,2.813008130081301,0.7113821138211383,1.1991869918699187,1.951219512195122,0.8861788617886179,0.8617886178861789,0.3130081300813008,0.8089430894308943,0.1565040650406504,0.3089430894308943,1.7134146341463414,1.1666666666666667,0.5467479674796748,0.45934959349593496,2.7113821138211383
155,3.120578778135048,0.837620578778135,1.4903536977491962,2.3906752411575565,1.1961414790996785,0.729903536977492,0.2942122186495177,0.9453376205787781,0.1527331189710611,0.3504823151125402,1.9131832797427653,1.3504823151125402,0.5627009646302251,0.5707395498392283,3.27491961414791
180,2.9523809523809526,0.8253968253968254,1.2698412698412698,2.007936507936508,0.8888888888888888,0.9444444444444444,0.38095238095238093,0.7698412698412699,0.1349206349206349,0.2777777777777778,1.746031746031746,1.246031746031746,0.5,0.626984126984127,2.9206349206349205
124,3.0473372781065087,0.9960552268244576,1.4625246548323472,2.4358974358974357,1.2258382642998027,0.611439842209073,0.23668639053254437,0.7988165680473372,0.14398422090729784,0.35009861932938857,1.9102564102564104,1.2731755424063116,0.6370808678500987,0.52465483234714,3.1617357001972386
128,3.17489114658926,1.0261248185776488,1.5159651669085632,2.5152394775036284,1.2590711175616836,0.6596516690856313,0.25689404934687954,0.809143686502177,0.14658925979680695,0.3497822931785196,1.9666182873730043,1.3055152394775036,0.6611030478955007,0.5159651669085631,3.288824383164006
150,3.3423120089786758,1.042648709315376,1.6341189674523007,2.665544332210999,1.3591470258136924,0.6767676767676768,0.27497194163860833,0.8945005611672279,0.14590347923681257,0.36475869809203143,2.0415263748597083,1.3860830527497194,0.6554433221099888,0.5791245791245792,3.54320987654321
204,3.2329169728141074,1.005878030859662,1.544452608376194,2.5194709772226305,1.2645113886847905,0.7134459955914768,0.2799412196914034,0.8339456282145481,0.14474650991917706,0.3541513592946363,1.9985304922850844,1.34313005143277,0.6554004408523145,0.553269654665687,3.3688464364437913
211,2.5759562841530053,0.8021857923497268,1.1956284153005465,1.9792349726775957,0.9704918032786886,0.5967213114754099,0.22513661202185792,0.6469945355191257,0.11912568306010929,0.31366120218579235,1.6207650273224044,1.0852459016393443,0.5355191256830601,0.473224043715847,2.6163934426229507
31,2.728183118741059,0.7939914163090128,1.2532188841201717,2.216022889842632,1.0572246065808297,0.5121602288984263,0.19599427753934193,0.7195994277539342,0.14163090128755365,0.2989985693848355,1.659513590844063,1.0915593705293276,0.5679542203147353,0.5236051502145923,2.7024320457796853
112,2.6036363636363635,0.7612121212121212,1.1442424242424243,1.9903030303030302,0.92,0.6133333333333333,0.22424242424242424,0.6254545454545455,0.12363636363636364,0.296969696969697,1.6872727272727273,1.0957575757575757,0.5915151515151515,0.48484848484848486,2.5127272727272727
164,2.6108949416342413,0.8210116731517509,1.1634241245136188,1.9701686121919586,0.940337224383917,0.6407263294422828,0.2230869001297017,0.5758754863813229,0.1219195849546044,0.3035019455252918,1.6653696498054475,1.0817120622568093,0.5836575875486382,0.4721141374837873,2.549935149156939
296,2.324324324324324,0.7567567567567568,0.8288288288288288,1.7747747747747749,0.6936936936936937,0.5495495495495496,0.13513513513513514,0.43243243243243246,0.14414414414414414,0.2882882882882883,1.6846846846846846,1.072072072072072,0.6126126126126126,0.5585585585585585,1.7927927927927927
122,2.7204610951008648,0.8242074927953891,1.2247838616714697,2.0561959654178676,0.9870317002881844,0.6642651296829971,0.2377521613832853,0.654178674351585,0.11671469740634005,0.329971181556196,1.6902017291066282,1.1023054755043227,0.5878962536023055,0.4812680115273775,2.6873198847262247
96,3.2808510638297874,1.0198581560283688,1.50354609929078,2.500709219858156,1.221276595744681,0.7801418439716312,0.2822695035460993,0.9049645390070922,0.2326241134751773,0.3659574468085106,1.9418439716312057,1.2581560283687943,0.6836879432624113,0.6950354609929078,3.2893617021276595
142,2.9127988748241913,0.8016877637130801,1.2925457102672293,2.0056258790436003,0.9746835443037974,0.9071729957805907,0.3178621659634318,0.69901547116737,0.14767932489451477,0.41631504922644164,2.070323488045007,1.3530239099859354,0.7172995780590717,0.5246132208157525,2.9029535864978904
165,2.9727699530516434,1.2131455399061033,1.343661971830986,2.380281690140845,1.1295774647887324,0.5924882629107981,0.2140845070422535,0.7314553990610329,0.20375586854460093,0.38215962441314555,1.8309859154929577,1.1971830985915493,0.6338028169014085,0.6497652582159624,2.9014084507042255
313,3.2055857253685027,1.1466252909231962,1.47866563227308,2.4453064391000776,1.1986035686578744,0.7602792862684251,0.2800620636152056,0.8471683475562451,0.2273079906904577,0.4034134988363072,1.9247478665632274,1.2583397982932505,0.6664080682699767,0.6757176105508146,3.2373933281613656
417,2.9155722326454034,1.022514071294559,1.3470919324577861,2.348968105065666,1.1407129455909943,0.5666041275797373,0.20637898686679174,0.701688555347092,0.19699812382739212,0.34146341463414637,1.7636022514071295,1.1557223264540337,0.6078799249530957,0.5684803001876173,2.900562851782364
258,3.131958762886598,1.1546391752577319,1.4103092783505156,2.4783505154639176,1.179381443298969,0.6536082474226804,0.2309278350515464,0.8268041237113402,0.2268041237113402,0.4247422680412371,1.9257731958762887,1.2350515463917526,0.6907216494845361,0.6061855670103092,3.051546391752577
90,2.889663182346109,1.159117305458769,1.3821138211382114,2.3484320557491287,1.1765389082462254,0.5412311265969802,0.20557491289198607,0.7851335656213705,0.19396051103368175,0.37282229965156793,1.7630662020905923,1.1382113821138211,0.6248548199767712,0.5644599303135889,2.9698025551684086
379,2.949619771863118,1.144486692015209,1.3688212927756653,2.362167300380228,1.155893536121673,0.5874524714828897,0.21292775665399238,0.7290874524714829,0.21958174904942965,0.38593155893536124,1.820342205323194,1.1758555133079849,0.6444866920152091,0.6387832699619772,2.950570342205323
84,2.87887323943662,1.2413145539906103,1.35962441314554,2.295774647887324,1.1342723004694835,0.5830985915492958,0.22535211267605634,0.7370892018779343,0.19624413145539907,0.4244131455399061,1.7455399061032864,1.128638497652582,0.6169014084507042,0.5793427230046948,2.9446009389671364
229,3.0588235294117645,0.6470588235294118,1.4558823529411764,1.8088235294117647,0.9117647058823529,1.25,0.5441176470588235,1.0294117647058822,0.10294117647058823,0.3088235294117647,1.7205882352941178,1.3088235294117647,0.4117647058823529,0.47058823529411764,3.4558823529411766
9,2.965699208443272,1.116094986807388,1.474934036939314,2.321899736147757,1.2348284960422165,0.6437994722955145,0.24010554089709762,0.8601583113456465,0.20844327176781002,0.3324538258575198,1.712401055408971,1.1055408970976253,0.6068601583113457,0.58311345646438,3.1899736147757256
254,2.8297872340425534,1.0,1.3085106382978724,2.25531914893617,1.1063829787234043,0.574468085106383,0.20212765957446807,0.6382978723404256,0.24468085106382978,0.425531914893617,1.648936170212766,1.0425531914893618,0.6063829787234043,0.425531914893617,2.8191489361702127
332,2.9382716049382718,0.5679012345679012,1.2592592592592593,2.049382716049383,0.9506172839506173,0.8888888888888888,0.30864197530864196,0.7654320987654321,0.13580246913580246,0.24691358024691357,1.8271604938271604,1.3209876543209877,0.5061728395061729,0.49382716049382713,2.8271604938271606
147,3.1714285714285713,0.5714285714285714,1.4285714285714286,1.7714285714285714,0.9142857142857143,1.4,0.5142857142857142,0.9428571428571428,0.14285714285714285,0.2,1.5142857142857142,1.2285714285714286,0.2857142857142857,0.5142857142857142,3.3714285714285714
11,3.15785498489426,1.1570996978851964,1.4425981873111782,2.543051359516616,1.2311178247734138,0.6148036253776435,0.21148036253776434,0.8225075528700906,0.19108761329305135,0.3368580060422961,1.9856495468277946,1.2764350453172206,0.709214501510574,0.6216012084592145,3.096676737160121
20,3.397913561847988,1.126676602086438,1.5491803278688525,2.947839046199702,1.38822652757079,0.45007451564828616,0.16095380029806258,0.9076005961251863,0.16393442622950818,0.3502235469448584,2.0752608047690013,1.3502235469448585,0.7250372578241431,0.6721311475409836,3.2593144560357676
81,3.9158345221112696,1.1611982881597718,1.804564907275321,3.2596291012838803,1.5962910128388017,0.6562054208273894,0.20827389443651925,1.1340941512125535,0.15977175463623394,0.39229671897289586,2.2781740370898715,1.5035663338088445,0.7746077032810271,0.6148359486447932,3.817403708987161
243,3.1732101616628174,0.8868360277136259,1.4318706697459584,2.796766743648961,1.28175519630485,0.37644341801385683,0.15011547344110854,0.836027713625866,0.15242494226327943,0.3325635103926097,1.8498845265588915,1.1939953810623556,0.6558891454965358,0.628175519630485,3.0138568129330254
384,3.8727087576374744,1.194501018329939,1.8207739307535642,3.4276985743380854,1.663951120162933,0.445010183299389,0.15682281059063136,1.035641547861507,0.17922606924643583,0.37372708757637474,2.29938900203666,1.510183299389002,0.7892057026476579,0.7342158859470469,3.7983706720977595
415,3.2066666666666666,0.9893333333333333,1.452,2.8253333333333335,1.3226666666666667,0.38133333333333336,0.12933333333333333,0.8146666666666667,0.14933333333333335,0.332,1.9746666666666666,1.308,0.6666666666666666,0.6866666666666666,3.033333333333333
253,2.694736842105263,0.9587044534412955,1.2153846153846153,2.263157894736842,1.0558704453441297,0.43157894736842106,0.15951417004048582,0.7157894736842105,0.13846153846153847,0.3068825910931174,1.6736842105263159,1.0842105263157895,0.5894736842105263,0.5376518218623482,2.5902834008097164
400,3.3666666666666667,0.9333333333333333,1.4777777777777779,2.8555555555555556,1.2222222222222223,0.5111111111111111,0.25555555555555554,0.8333333333333334,0.23333333333333334,0.34444444444444444,1.9333333333333333,1.1222222222222222,0.8111111111111111,0.5111111111111111,3.2111111111111112
450,3.271105826397146,1.009512485136742,1.5101070154577882,2.8275862068965516,1.3555291319857312,0.44351961950059454,0.1545778834720571,0.8180737217598097,0.15101070154577884,0.3162901307966706,1.9227110582639715,1.243757431629013,0.6789536266349584,0.6135552913198573,3.174791914387634
369,3.4311023622047245,1.0393700787401574,1.610236220472441,3.02755905511811,1.4822834645669292,0.4035433070866142,0.1279527559055118,0.937007874015748,0.17716535433070865,0.3464566929133858,2.0255905511811023,1.3385826771653544,0.687007874015748,0.6850393700787402,3.3484251968503935
267,2.8066298342541436,1.0276243093922652,1.3176795580110496,2.389502762430939,1.1823204419889504,0.4171270718232044,0.13535911602209943,0.7209944751381215,0.16022099447513813,0.36187845303867405,1.8867403314917126,1.2265193370165746,0.6602209944751382,0.5276243093922652,2.770718232044199
346,2.7578125,1.5078125,1.21875,2.3359375,1.109375,0.421875,0.109375,0.7421875,0.2265625,0.375,2.0,1.078125,0.921875,0.6328125,2.546875
371,3.0,1.2857142857142858,1.2857142857142858,2.2857142857142856,1.1428571428571428,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.8571428571428572,0.5714285714285714,1.2857142857142858,0.8571428571428571,2.7142857142857144
28,3.651012891344383,1.074585635359116,1.723756906077348,2.6666666666666665,1.3664825046040516,0.9843462246777164,0.3572744014732965,1.0313075506445673,0.20810313075506445,0.3756906077348066,2.151012891344383,1.3950276243093922,0.7559852670349908,0.6850828729281768,3.8047882136279925
203,3.9491298527443104,1.0896921017402945,1.856760374832664,2.7925033467202143,1.4163319946452477,1.1566265060240963,0.4404283801874163,1.1659973226238287,0.20883534136546184,0.3708165997322624,2.251673360107095,1.4203480589022757,0.8313253012048193,0.7054886211512718,4.1539491298527444
235,2.7472222222222222,0.875,1.261111111111111,2.1194444444444445,1.05,0.6277777777777778,0.2111111111111111,0.7,0.16944444444444445,0.3333333333333333,1.8222222222222222,1.1916666666666667,0.6305555555555555,0.5416666666666666,2.7333333333333334
308,3.31104033970276,1.035031847133758,1.5233545647558386,2.4214437367303607,1.2101910828025477,0.8895966029723992,0.31316348195329086,0.8768577494692145,0.19002123142250532,0.34182590233545646,1.9798301486199574,1.2653927813163481,0.7144373673036093,0.6337579617834395,3.359872611464968
319,3.5024,1.044,1.6464,2.5496,1.3056,0.9528,0.3408,0.9896,0.184,0.3352,2.0344,1.3176,0.7168,0.6488,3.6336
310,3.0109060402684564,0.9337248322147651,1.3724832214765101,2.2726510067114094,1.1241610738255035,0.738255033557047,0.2483221476510067,0.7684563758389261,0.17953020134228187,0.38674496644295303,2.0838926174496644,1.3649328859060403,0.7189597315436241,0.5654362416107382,2.9932885906040267
434,3.2450248756218905,0.9639303482587065,1.414179104477612,2.3893034825870645,1.1293532338308458,0.8557213930348259,0.2848258706467662,0.822139303482587,0.18407960199004975,0.4079601990049751,2.191542288557214,1.3818407960199004,0.8097014925373134,0.5907960199004975,3.11318407960199
291,3.245594713656388,1.024229074889868,1.4911894273127753,2.2588105726872247,1.1343612334801763,0.986784140969163,0.3568281938325991,0.9284140969162996,0.1817180616740088,0.30837004405286345,1.9394273127753303,1.2202643171806167,0.7191629955947136,0.6002202643171806,3.33920704845815
33,2.849557522123894,0.7610619469026548,1.3185840707964602,2.0353982300884956,1.0176991150442478,0.8141592920353983,0.3008849557522124,0.7079646017699115,0.11504424778761062,0.18584070796460178,1.5575221238938053,1.0353982300884956,0.5221238938053098,0.4247787610619469,2.938053097345133
45,1.5683453237410072,0.4446043165467626,0.6992805755395683,1.250359712230216,0.5884892086330935,0.31798561151079136,0.11079136690647481,0.3597122302158273,0.08920863309352518,0.16115107913669063,0.9884892086330935,0.6474820143884892,0.3410071942446043,0.2892086330935252,1.5093525179856115
79,2.054564533053515,0.614900314795383,0.9160545645330536,1.6663168940188877,0.782791185729276,0.3882476390346275,0.13326337880377753,0.46799580272822666,0.12906610703043023,0.236096537250787,1.2528856243441764,0.7607555089192025,0.49213011542497376,0.36935991605456453,1.9653725078698845
121,1.7402473834443388,0.5394862036156042,0.758325404376784,1.4700285442435777,0.6669838249286394,0.2702188392007612,0.09134157944814462,0.37773549000951473,0.120837297811608,0.17982873453853473,1.1113225499524262,0.6707897240723121,0.44053282588011416,0.35394862036156044,1.6079923882017126
339,2.4054054054054053,0.6972972972972973,1.1027027027027028,2.0108108108108107,0.9837837837837838,0.3945945945945946,0.11891891891891893,0.4756756756756757,0.14594594594594595,0.23783783783783785,1.4594594594594594,0.8486486486486486,0.6108108108108108,0.42162162162162165,2.324324324324324
437,1.7959770114942528,0.5469348659003831,0.7854406130268199,1.475095785440613,0.6666666666666666,0.32088122605363983,0.11877394636015326,0.3936781609195402,0.1111111111111111,0.19348659003831417,1.1369731800766283,0.6982758620689655,0.4386973180076628,0.3649425287356322,1.6896551724137931
279,1.5717884130982367,0.43073047858942065,0.6826196473551638,1.292191435768262,0.5994962216624685,0.2795969773299748,0.08312342569269521,0.36272040302267,0.11838790931989925,0.17632241813602015,0.8337531486146096,0.5465994962216625,0.2871536523929471,0.2972292191435768,1.4483627204030227
357,1.5420081967213115,0.4415983606557377,0.6782786885245902,1.1967213114754098,0.5512295081967213,0.3452868852459016,0.12704918032786885,0.3452868852459016,0.1014344262295082,0.18954918032786885,0.9600409836065574,0.6444672131147541,0.3155737704918033,0.30635245901639346,1.4836065573770492
192,1.392814371257485,0.39281437125748503,0.6095808383233533,1.0718562874251496,0.49700598802395207,0.3209580838323353,0.1125748502994012,0.31137724550898205,0.09461077844311377,0.15808383233532936,0.9053892215568863,0.5976047904191617,0.3077844311377245,0.281437125748503,1.331736526946108
70,1.640625,0.484375,0.765625,1.3515625,0.69140625,0.2890625,0.07421875,0.34375,0.08984375,0.19140625,1.11328125,0.7265625,0.38671875,0.36328125,1.60546875
198,1.9956958393113342,0.5609756097560976,0.9526542324246772,1.5667144906743184,0.8048780487804879,0.42898134863701576,0.14777618364418937,0.5839311334289814,0.12195121951219512,0.23242467718794835,1.1951219512195121,0.8249641319942611,0.3701578192252511,0.35581061692969873,2.053084648493544
201,1.706772908366534,0.5601593625498008,0.7737051792828685,1.2924302788844622,0.6342629482071713,0.41434262948207173,0.1394422310756972,0.4892430278884462,0.10836653386454183,0.20318725099601595,1.049402390438247,0.7147410358565737,0.3346613545816733,0.3043824701195219,1.6868525896414344
324,1.2790055248618784,0.40607734806629836,0.5607734806629834,1.0248618784530388,0.4723756906077348,0.2541436464088398,0.08839779005524862,0.32320441988950277,0.1132596685082873,0.16022099447513813,0.8176795580110497,0.5580110497237569,0.2596685082872928,0.23480662983425415,1.2099447513812154
365,1.4694835680751173,0.4671361502347418,0.6572769953051644,1.1044600938967135,0.5316901408450704,0.36502347417840375,0.1255868544600939,0.426056338028169,0.09741784037558686,0.1936619718309859,0.886150234741784,0.5868544600938967,0.2992957746478873,0.2640845070422535,1.4401408450704225
442,1.6865227103499627,0.526433358153388,0.7654504839910647,1.2643335815338794,0.6187639612807149,0.4221891288160834,0.14668652271034996,0.4780342516753537,0.10796723752792256,0.19880863737900223,1.0305286671630678,0.6932241250930752,0.33730454206999255,0.29411764705882354,1.6775874906924795
316,1.7883131201764058,0.5567805953693495,0.8280044101433297,1.3561190738699007,0.6747519294377067,0.432194046306505,0.15325248070562295,0.5115766262403528,0.10474090407938258,0.20948180815876516,1.0893054024255788,0.7320837927232635,0.3572216097023153,0.3197353914002205,1.8092613009922822
283,1.229281767955801,0.3674033149171271,0.5483425414364641,0.8908839779005525,0.4185082872928177,0.3383977900552486,0.1298342541436464,0.3259668508287293,0.09806629834254144,0.1270718232044199,0.7693370165745856,0.5179558011049724,0.2513812154696133,0.2361878453038674,1.2265193370165746
35,1.3885714285714286,0.4361904761904762,0.6438095238095238,1.0266666666666666,0.5066666666666667,0.3619047619047619,0.13714285714285715,0.38666666666666666,0.10857142857142857,0.15428571428571428,0.8933333333333333,0.6038095238095238,0.2895238095238095,0.2876190476190476,1.4247619047619047
49,1.3754556500607533,0.49210206561360875,0.5929526123936817,0.991494532199271,0.4556500607533414,0.3839611178614824,0.13730255164034022,0.35479951397326853,0.0959902794653706,0.16646415552855406,0.913730255164034,0.6148238153098421,0.29890643985419196,0.28068043742405835,1.3232077764277035
166,2.0440528634361232,0.6299559471365639,0.9779735682819384,1.6299559471365639,0.8678414096916299,0.41409691629955947,0.11013215859030837,0.5903083700440529,0.17180616740088106,0.21585903083700442,1.2026431718061674,0.8546255506607929,0.34801762114537443,0.3876651982378855,2.066079295154185
170,3.745920745920746,1.0582750582750582,1.7039627039627039,2.988344988344988,1.4265734265734267,0.7575757575757576,0.2773892773892774,0.8776223776223776,0.23543123543123542,0.5163170163170163,2.2587412587412588,1.437062937062937,0.8216783216783217,0.754079254079254,3.6853146853146854
195,3.5856502242152466,1.0591928251121077,1.611659192825112,2.9327354260089686,1.37847533632287,0.6529147982062781,0.23318385650224216,0.8295964125560538,0.2367713004484305,0.4860986547085202,2.175784753363229,1.3739910313901345,0.8017937219730942,0.7031390134529149,3.4565022421524665
255,3.186846038863976,0.9431988041853513,1.4618834080717489,2.5829596412556053,1.2541106128550075,0.6038863976083707,0.2077727952167414,0.7802690582959642,0.16890881913303438,0.3976083707025411,1.9671150971599403,1.210762331838565,0.7563527653213752,0.5964125560538116,3.131539611360239
289,3.0927230046948355,1.017605633802817,1.369718309859155,2.495305164319249,1.1619718309859155,0.5974178403755869,0.20774647887323944,0.75,0.17136150234741784,0.3873239436619718,1.9002347417840375,1.1807511737089202,0.7194835680751174,0.573943661971831,2.9471830985915495
454,3.516843118383061,1.0885466794995187,1.5957651588065447,2.845043310875842,1.3589990375360923,0.6717998075072185,0.23676612127045235,0.8229066410009624,0.21751684311838307,0.47449470644850816,2.138594802694899,1.3464870067372474,0.7921077959576516,0.6881616939364774,3.428296438883542
