game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201204260WAS,2012,29,14,11,11,75,172,158,203,118,189,227,276,246,192,1,4,1,1,1,0,0,0,0,0,3,2,1,0,2,1.0,1.0,0.0,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1
201204260WAS,2012,29,14,12,12,75,171,258,207,181,189,227,276,246,192,2,0,0,2,0,0,0,0,1,0,2,1,1,1,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,-1
201204260WAS,2012,29,14,13,14,187,279,258,207,181,189,227,276,246,192,3,0,2,2,1,1,1,2,0,0,3,2,1,1,5,0.6666666666666666,0.5,1.0,3,0,1,2,1,1,0,0,0,0,1,1,0,1,2,0.3333333333333333,0.5,0.0,1
201204260WAS,2012,29,14,15,20,187,279,258,207,181,189,201,189,214,192,10,1,7,10,7,0,0,6,0,0,5,5,0,1,14,0.7,0.7,0.0,8,4,3,7,3,1,0,0,1,0,4,4,0,1,6,0.375,0.4285714285714285,0.0,1
201204260WAS,2012,29,14,21,24,188,204,191,188,114,142,170,189,214,192,9,4,6,8,5,1,1,3,1,0,8,4,4,0,13,0.6666666666666666,0.625,1.0,4,4,0,2,0,2,0,0,0,0,3,1,2,3,0,0.0,0.0,0.0,1
201204260WAS,2012,29,14,25,31,62,48,121,104,58,142,273,264,262,218,10,4,5,10,5,0,0,1,0,0,6,4,2,3,10,0.5,0.5,0.0,9,4,4,7,4,2,0,2,0,0,7,5,2,4,8,0.4444444444444444,0.5714285714285714,0.0,1
201204260WAS,2012,29,14,32,32,62,48,121,104,58,142,273,309,276,218,3,0,1,3,1,0,0,0,0,0,3,2,1,0,2,0.3333333333333333,0.3333333333333333,0.0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201204260WAS,2012,29,14,33,33,62,48,121,104,58,142,297,309,276,218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,-1
201204260WAS,2012,29,14,34,35,62,48,158,134,118,189,227,276,246,192,2,2,1,2,1,0,0,1,0,0,2,2,0,1,2,0.5,0.5,0.0,4,0,2,3,1,1,1,1,0,0,1,1,0,0,5,0.5,0.3333333333333333,1.0,-1
201204260WAS,2012,29,14,36,36,62,48,191,207,181,189,227,276,246,192,1,0,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201204260WAS,2012,29,14,37,37,75,171,258,207,181,189,227,276,246,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,2,1,1,1,1,1,0,0,0,0,0,0,5,1.0,1.0,1.0,-1
201204260WAS,2012,29,14,38,41,187,279,258,207,181,189,227,276,246,192,6,5,3,5,2,1,1,1,0,0,4,3,1,1,7,0.5,0.4,1.0,5,2,2,5,2,0,0,2,0,0,4,3,1,1,4,0.4,0.4,0.0,1
201204260WAS,2012,29,14,42,43,50,171,244,203,181,189,227,276,246,192,1,2,1,1,1,0,0,1,0,0,3,2,1,1,2,1.0,1.0,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1
201204260WAS,2012,29,14,44,47,50,171,244,203,181,142,170,189,214,192,8,0,4,6,4,2,0,3,0,0,1,1,0,1,8,0.5,0.6666666666666666,0.0,4,4,2,2,2,2,0,1,0,0,6,4,2,4,4,0.5,1.0,0.0,1
201112260PHO,2012,23,18,0,6,64,138,122,174,188,56,121,84,175,206,11,4,4,6,3,5,1,2,0,0,11,7,4,3,9,0.3636363636363636,0.5,0.2,14,2,6,13,6,1,0,1,0,0,7,4,3,1,12,0.4285714285714285,0.4615384615384615,0.0,-1
201112260PHO,2012,23,18,7,7,162,174,237,239,188,56,121,84,54,206,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112260PHO,2012,23,18,8,8,162,174,237,239,188,5,34,21,41,17,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,2,2,2,0,0,0,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201112260PHO,2012,23,18,9,10,190,215,237,239,188,5,47,84,54,35,5,0,2,4,2,1,0,1,0,0,3,1,2,0,4,0.4,0.5,0.0,2,0,1,1,0,1,1,0,1,0,1,1,0,1,3,0.5,0.0,1.0,1
201112260PHO,2012,23,18,11,11,190,215,237,239,156,5,47,84,54,35,2,0,1,2,1,0,0,1,0,0,1,1,0,2,2,0.5,0.5,0.0,3,2,1,2,1,1,0,1,0,0,2,1,1,1,2,0.3333333333333333,0.5,0.0,-1
201112260PHO,2012,23,18,12,12,190,215,237,239,156,5,47,102,79,91,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,-1
201112260PHO,2012,23,18,13,15,218,272,289,244,176,5,47,102,79,91,7,2,2,6,1,1,1,2,1,0,4,1,3,0,5,0.2857142857142857,0.1666666666666666,1.0,6,0,1,4,1,2,0,0,2,0,6,2,4,2,2,0.1666666666666666,0.25,0.0,1
201112260PHO,2012,23,18,16,17,218,272,289,244,176,73,125,102,79,91,4,1,1,2,1,2,0,0,0,0,1,1,0,0,2,0.25,0.5,0.0,3,2,2,3,2,0,0,0,0,0,3,3,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201112260PHO,2012,23,18,18,18,64,215,231,244,176,56,121,84,54,206,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.5,1.0,0.0,-1
201112260PHO,2012,23,18,19,19,64,215,231,263,188,56,121,84,54,206,2,0,0,1,0,1,0,0,1,0,2,1,1,1,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201112260PHO,2012,23,18,20,20,64,138,231,263,188,56,121,84,54,206,3,0,1,2,1,1,0,1,0,0,3,1,2,1,2,0.3333333333333333,0.5,0.0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201112260PHO,2012,23,18,21,21,64,138,231,263,188,56,121,84,175,206,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201112260PHO,2012,23,18,22,23,64,138,122,174,188,56,35,80,41,206,4,3,2,3,1,1,1,1,0,0,3,2,1,0,5,0.5,0.3333333333333333,1.0,3,2,2,1,1,2,1,1,0,0,2,2,0,0,5,0.6666666666666666,1.0,0.5,-1
201112260PHO,2012,23,18,24,24,64,138,122,239,188,56,125,102,79,91,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201112260PHO,2012,23,18,25,26,64,138,122,174,188,56,121,84,175,206,5,1,3,4,3,1,0,2,0,0,3,2,1,0,6,0.6,0.75,0.0,3,0,1,2,1,1,0,0,0,0,1,1,0,1,2,0.3333333333333333,0.5,0.0,1
201112260PHO,2012,23,18,27,28,64,138,122,174,188,148,125,139,175,206,4,1,2,3,2,1,0,2,0,0,3,3,0,1,4,0.5,0.6666666666666666,0.0,4,1,1,2,1,2,0,0,0,0,3,3,0,1,2,0.25,0.5,0.0,1
201112260PHO,2012,23,18,29,29,64,174,231,263,188,148,125,139,175,206,2,0,2,1,1,1,1,0,0,0,1,1,0,0,5,1.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201112260PHO,2012,23,18,30,30,64,174,231,263,188,148,125,102,79,206,3,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0.0,0.0,0.0,-1
201112260PHO,2012,23,18,31,31,64,174,231,263,188,73,125,102,79,206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,-1
201112260PHO,2012,23,18,32,32,64,174,231,244,176,73,125,102,79,206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,1,1,1,1,0,0,0,0,2,1,1,0,2,0.5,1.0,0.0,-1
201112260PHO,2012,23,18,33,33,64,174,231,244,176,56,47,84,54,206,1,2,1,1,1,0,0,1,0,0,2,2,0,1,2,1.0,1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201112260PHO,2012,23,18,34,34,64,174,289,244,176,56,47,84,54,206,2,0,1,2,1,0,0,1,1,0,2,1,1,0,2,0.5,0.5,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201112260PHO,2012,23,18,35,36,190,272,289,259,176,56,121,102,175,206,5,0,1,3,0,2,1,1,0,0,1,1,0,0,3,0.2,0.0,0.5,2,2,2,2,2,0,0,1,0,0,5,4,1,0,4,1.0,1.0,0.0,-1
201112260PHO,2012,23,18,37,37,218,272,289,259,176,56,121,102,175,206,3,0,1,2,1,1,0,0,1,0,3,2,1,0,2,0.3333333333333333,0.5,0.0,3,0,0,2,0,1,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
201112260PHO,2012,23,18,38,39,218,272,289,259,176,5,34,80,54,91,2,0,1,1,1,1,0,1,0,0,0,0,0,1,2,0.5,1.0,0.0,3,2,2,2,2,1,0,0,0,0,3,1,2,1,4,0.6666666666666666,1.0,0.0,-1
201112260PHO,2012,23,18,40,40,218,272,289,259,176,56,47,84,175,206,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201112260PHO,2012,23,18,41,41,190,215,237,239,172,56,47,84,175,206,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,0,0,1,0,1,0,2,0.5,0.5,0.0,-1
201112260PHO,2012,23,18,42,46,162,174,237,239,188,56,47,84,175,206,6,1,4,5,4,1,0,4,0,0,2,1,1,1,8,0.6666666666666666,0.8,0.0,7,4,3,6,3,1,0,2,0,0,5,2,3,1,6,0.4285714285714285,0.5,0.0,1
201112260PHO,2012,23,18,47,47,162,174,237,239,188,56,121,84,175,206,2,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1,2,1,1,1,0,0,0,0,0,3,2,1,0,2,1.0,1.0,0.0,-1
201112280PHO,2012,23,22,0,7,64,138,122,174,188,14,120,160,119,182,14,6,4,12,4,2,0,1,0,0,13,10,3,4,8,0.2857142857142857,0.3333333333333333,0.0,17,2,6,15,5,2,1,5,1,0,8,7,1,1,13,0.3529411764705882,0.3333333333333333,0.5,-1
201112280PHO,2012,23,22,8,8,64,138,122,174,188,14,199,227,270,195,3,0,1,3,1,0,0,1,0,0,3,2,1,0,2,0.3333333333333333,0.3333333333333333,0.0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201112280PHO,2012,23,22,9,10,162,144,122,174,188,14,128,227,270,195,4,1,0,4,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,3,2,2,3,2,0,0,0,0,0,4,4,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201112280PHO,2012,23,22,11,11,168,174,289,244,176,14,128,227,212,195,2,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0.5,1.0,0.0,3,0,2,3,2,0,0,1,0,0,2,1,1,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201112280PHO,2012,23,22,12,12,168,174,289,244,176,155,223,227,212,195,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,4,0,1,3,1,1,0,1,1,0,2,0,2,0,2,0.25,0.3333333333333333,0.0,-1
201112280PHO,2012,23,22,13,17,168,215,289,244,176,155,223,227,212,195,7,0,5,6,5,1,0,1,0,0,4,4,0,0,10,0.7142857142857143,0.8333333333333334,0.0,11,0,3,9,2,2,1,1,0,0,6,2,4,0,7,0.2727272727272727,0.2222222222222222,0.5,1
201112280PHO,2012,23,22,18,18,168,215,237,244,176,14,120,87,119,122,2,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201112280PHO,2012,23,22,19,20,162,174,231,180,156,14,120,87,119,182,4,0,0,4,0,0,0,0,2,0,1,1,0,0,0,0.0,0.0,0.0,3,0,1,2,1,1,0,0,0,0,5,4,1,2,2,0.3333333333333333,0.5,0.0,-1
201112280PHO,2012,23,22,21,21,162,174,231,180,188,14,120,87,119,182,1,0,1,1,1,0,0,1,0,0,2,2,0,1,2,1.0,1.0,0.0,2,3,1,2,1,0,0,1,0,0,1,0,1,0,2,0.5,0.5,0.0,-1
201112280PHO,2012,23,22,22,22,162,174,231,180,188,14,120,160,119,195,1,2,0,1,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
201112280PHO,2012,23,22,23,24,162,144,122,180,156,14,120,160,119,195,3,0,1,2,1,1,0,0,0,0,1,0,1,1,2,0.3333333333333333,0.5,0.0,4,0,3,2,1,2,2,2,0,0,2,1,1,0,8,0.75,0.5,1.0,-1
201112280PHO,2012,23,22,25,28,64,138,122,174,188,14,120,160,119,182,6,0,0,6,0,0,0,0,0,0,3,3,0,2,0,0.0,0.0,0.0,9,2,5,6,4,3,1,2,0,0,7,6,1,0,11,0.5555555555555556,0.6666666666666666,0.3333333333333333,-1
201112280PHO,2012,23,22,29,29,64,138,96,75,188,14,120,160,119,182,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2,1,1,1,0,0,0,0,0,2,2,0,0,2,1.0,1.0,0.0,-1
201112280PHO,2012,23,22,30,31,162,144,237,244,176,14,120,160,119,182,4,0,3,4,3,0,0,1,0,0,0,0,0,0,6,0.75,0.75,0.0,2,1,1,2,1,0,0,1,0,0,2,1,1,2,2,0.5,0.5,0.0,1
201112280PHO,2012,23,22,32,32,162,144,237,244,176,14,199,185,270,195,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1.0,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,1
201112280PHO,2012,23,22,33,35,162,144,237,244,176,155,199,227,270,195,5,2,4,4,3,1,1,2,0,0,2,2,0,0,9,0.8,0.75,1.0,5,0,3,2,2,3,1,2,0,0,1,1,0,2,7,0.6,1.0,0.3333333333333333,1
201112280PHO,2012,23,22,36,36,168,272,289,244,176,155,199,227,270,195,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,0.0,0.0,1
201112280PHO,2012,23,22,37,40,168,272,289,244,176,155,223,227,212,195,7,0,3,7,3,0,0,3,0,0,1,1,0,0,6,0.4285714285714285,0.4285714285714285,0.0,5,3,4,5,4,0,0,1,0,0,5,4,1,1,8,0.8,0.8,0.0,-1
201112280PHO,2012,23,22,41,42,168,272,289,244,176,155,199,227,212,195,4,0,3,4,3,0,0,2,0,0,1,0,1,1,6,0.75,0.75,0.0,3,2,2,3,2,0,0,2,0,0,1,0,1,0,4,0.6666666666666666,0.6666666666666666,0.0,1
201112280PHO,2012,23,22,43,43,168,272,289,244,172,155,199,227,212,195,1,3,1,1,1,0,0,0,0,0,2,2,0,0,2,1.0,1.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201112280PHO,2012,23,22,44,46,168,272,289,244,172,155,199,185,212,195,6,2,4,5,4,1,0,1,0,0,3,2,1,0,8,0.6666666666666666,0.8,0.0,5,0,2,3,2,2,0,1,0,0,3,2,1,2,4,0.4,0.6666666666666666,0.0,1
201112280PHO,2012,23,22,47,47,168,272,289,244,172,87,128,160,161,122,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,3,1.0,0.0,1.0,-1
201112300NOH,2012,18,23,0,6,56,118,124,175,208,64,140,131,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,7,8,56,118,124,175,208,165,174,240,180,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,9,9,5,46,75,77,90,165,174,240,180,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,10,11,5,46,124,81,90,64,145,131,240,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,12,12,5,46,94,81,90,64,145,131,240,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,13,15,5,46,94,81,210,170,217,298,245,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,16,16,5,46,94,77,29,170,217,298,245,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,17,17,56,46,94,77,208,170,217,298,245,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,18,18,56,118,94,77,208,165,145,298,263,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,19,20,5,33,75,77,90,165,145,240,263,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,21,21,5,33,75,77,90,165,145,131,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,22,24,56,118,94,81,90,165,145,131,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,25,28,56,118,124,175,208,64,140,131,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,29,32,56,46,124,175,208,64,140,131,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,33,33,73,176,130,175,208,64,145,131,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,34,34,73,176,130,175,208,170,217,298,245,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,35,36,5,46,94,81,90,170,217,298,245,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,37,39,5,46,94,77,29,170,217,298,245,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,40,41,56,118,94,77,208,165,145,298,263,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,42,42,56,118,124,175,208,165,145,298,263,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201112300NOH,2012,18,23,43,46,56,118,124,175,208,64,140,131,174,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201201020PHO,2012,23,8,0,6,64,138,122,174,188,21,102,67,202,183,15,4,4,11,4,4,0,1,1,0,10,4,6,2,8,0.2666666666666666,0.3636363636363636,0.0,10,2,7,10,7,0,0,5,0,0,6,6,0,2,14,0.7,0.7,0.0,-1
201201020PHO,2012,23,8,7,7,168,174,231,263,188,134,118,209,202,183,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,3,1.0,0.0,1.0,-1
201201020PHO,2012,23,8,8,8,168,174,231,263,188,65,106,78,142,112,2,0,2,2,2,0,0,2,0,0,0,0,0,0,4,1.0,1.0,0.0,2,1,2,2,2,0,0,2,0,0,1,0,1,0,4,1.0,1.0,0.0,-1
201201020PHO,2012,23,8,9,10,168,174,289,263,188,46,41,78,142,112,3,2,0,2,0,1,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,3,0,1,3,1,0,0,0,1,0,2,2,0,2,2,0.3333333333333333,0.3333333333333333,0.0,-1
201201020PHO,2012,23,8,11,11,168,174,289,244,176,46,41,78,142,112,2,3,1,1,1,1,0,1,0,0,2,1,1,0,2,0.5,1.0,0.0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201201020PHO,2012,23,8,12,12,168,174,289,244,176,46,41,63,142,112,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,2,3,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201201020PHO,2012,23,8,13,14,168,272,289,244,176,46,102,204,142,183,5,1,3,2,2,3,1,3,0,0,4,1,3,0,7,0.6,1.0,0.3333333333333333,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201201020PHO,2012,23,8,15,17,162,272,289,244,176,46,118,204,142,183,5,2,2,5,2,0,0,2,0,0,5,3,2,0,4,0.4,0.4,0.0,5,0,2,3,2,2,0,2,0,0,3,2,1,1,4,0.4,0.6666666666666666,0.0,-1
201201020PHO,2012,23,8,18,20,162,174,237,239,188,21,27,67,37,112,4,0,2,4,2,0,0,0,0,0,2,1,1,2,4,0.5,0.5,0.0,4,3,2,4,2,0,0,2,0,0,2,1,1,1,4,0.5,0.5,0.0,-1
201201020PHO,2012,23,8,21,21,64,138,122,180,188,46,106,78,142,112,3,1,2,3,2,0,0,0,1,0,2,1,1,0,4,0.6666666666666666,0.6666666666666666,0.0,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,1
201201020PHO,2012,23,8,22,23,64,138,122,180,188,46,41,67,142,112,5,0,3,4,3,1,0,3,0,0,3,2,1,0,6,0.6,0.75,0.0,3,4,1,3,1,0,0,0,0,0,3,1,2,0,2,0.3333333333333333,0.3333333333333333,0.0,1
201201020PHO,2012,23,8,24,24,64,138,122,180,188,46,106,112,142,112,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,3,1.0,0.0,1.0,-1
201201020PHO,2012,23,8,25,28,64,138,122,174,188,21,102,67,202,183,9,0,1,7,1,2,0,0,1,0,7,4,3,3,2,0.1111111111111111,0.1428571428571428,0.0,5,2,2,4,1,1,1,2,0,0,5,4,1,2,5,0.4,0.25,1.0,-1
201201020PHO,2012,23,8,29,29,162,174,231,180,188,130,106,209,202,183,2,0,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201201020PHO,2012,23,8,30,30,162,174,231,180,188,65,102,67,142,112,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1
201201020PHO,2012,23,8,31,31,190,269,237,263,188,65,102,67,142,112,2,0,2,1,1,1,1,2,0,0,0,0,0,0,5,1.0,1.0,1.0,2,0,2,2,2,0,0,1,0,0,0,0,0,0,4,1.0,1.0,0.0,1
201201020PHO,2012,23,8,32,34,190,269,237,263,188,46,41,63,142,112,4,0,2,2,1,2,1,1,0,0,2,2,0,1,5,0.5,0.5,0.5,5,3,2,4,2,1,0,1,1,0,3,2,1,0,4,0.4,0.5,0.0,1
201201020PHO,2012,23,8,35,35,190,272,289,244,176,46,41,78,142,112,3,0,1,2,1,1,0,1,0,0,2,1,1,1,2,0.3333333333333333,0.5,0.0,2,0,1,1,0,1,1,1,0,0,1,1,0,0,3,0.5,0.0,1.0,-1
201201020PHO,2012,23,8,36,36,190,272,289,244,176,134,118,204,142,183,3,2,1,2,0,1,1,1,0,0,3,1,2,0,3,0.3333333333333333,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201201020PHO,2012,23,8,37,38,64,144,237,244,176,134,118,204,142,183,3,2,1,2,1,1,0,0,0,0,3,3,0,0,2,0.3333333333333333,0.5,0.0,3,0,0,0,0,3,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,1
